,total_reward,targets_hit
567,382750.46415088343,5
568,362239.53215954354,5
569,256160.22847731976,4
570,228412.5714591508,4
571,427090.10353297245,6
572,225540.85713093943,4
573,318991.71267094056,5
574,214549.09767608542,4
575,389145.4551472975,6
576,261380.24651056255,4
577,169821.845561045,4
578,406846.2286350734,5
579,354225.62412252405,6
580,277599.5622797625,5
581,214147.70384866168,4
582,269899.95964622026,5
583,364545.2050497365,6
584,320556.98862308933,5
585,248451.07024788222,5
586,431105.0799570622,5
587,346984.36676736386,6
588,359717.3323837771,6
589,368053.2391135655,5
590,454899.9806707221,6
591,337594.93178089405,5
592,539004.108474199,7
593,260370.37346847428,4
594,113920.38639193683,3
595,470569.0395658693,6
596,286276.6095279689,6
597,318572.8467674351,5
598,173865.3350476941,4
599,390526.44638585584,6
600,224377.5909601305,4
601,393915.4851403701,5
602,323034.36108269944,6
603,495847.815940007,8
604,187659.01168341623,4
605,431815.77001518104,5
606,320703.28046016773,6
607,295463.30608886806,5
608,403003.9509277264,6
609,120876.69742390316,3
610,238517.3932640368,4
611,182281.7364103447,4
612,367705.7685583214,5
613,361702.4630022034,7
614,216703.65440991655,4
615,291864.86446785997,5
616,462861.3710624643,6
617,201263.4041350122,4
618,239367.44742499304,5
619,246236.21764815532,4
620,286221.10837060487,5
621,470134.40883488336,6
622,562160.2812457782,6
623,339517.3879220552,5
624,555637.1483494344,7
625,903721.8138275367,8
626,341660.78172346175,5
627,420704.8184942226,6
628,484762.50222012616,6
629,541747.0067751566,6
630,585760.7341926609,6
631,486391.816756596,8
632,244094.31765605428,4
633,217301.43760089294,4
634,316649.13405587844,5
635,312036.12405721645,5
636,516328.4818216767,6
637,211631.57372980413,4
638,265723.91381551244,5
639,230152.29448762757,4
640,235589.33083015695,4
641,322956.3799937661,5
642,521998.69818122836,6
643,219879.90993863964,5
644,402261.84813007386,5
645,455796.6362227927,6
646,640556.5724365785,8
647,282911.43362317653,5
648,497131.7040064304,6
649,447689.30131512467,6
650,432507.69184052147,5
651,825818.94997801,8
652,225821.36668643286,4
653,192197.67180327908,4
654,126791.69128570384,3
655,309396.6859765289,5
656,405788.022534906,5
657,324418.297252177,5
658,527452.2227834428,6
659,429226.84120790195,6
660,379483.140043714,6
661,231360.4233330454,5
662,296343.76100442966,5
663,240560.6504659219,4
664,364499.07437891304,6
665,311209.05814535235,5
666,503496.3527948088,6
667,415767.69296842424,5
668,384522.0959341582,5
669,382790.6993073697,6
670,507372.7479578921,6
671,193764.21639230527,4
672,971808.1176575077,8
673,424945.8507978378,6
674,205096.8834775564,4
675,476473.07337192,6
676,291248.6859727318,5
677,385133.4452478562,5
678,245928.5747732802,5
679,388678.08114944585,6
680,790631.0914044675,8
681,323921.8943819977,5
682,395616.3208017842,5
683,464151.65855191246,6
684,162070.8847985303,4
685,312661.11756396724,6
686,221612.42169331998,4
687,269005.3790718523,5
688,853008.6021084792,8
689,315656.87029071647,5
690,412698.06751244125,6
691,221666.45378864868,4
692,354598.52813666384,6
693,431911.94955110364,5
694,426631.8334090854,6
695,471929.74398292473,6
696,242494.62070841924,4
697,372385.17280490324,5
698,203638.17405989591,4
699,231004.1833290268,4
700,323812.3937391398,5
701,382249.3673204043,6
702,234095.19815000266,4
703,324058.20254292554,5
704,544418.3667684112,6
705,329571.4570695658,6
706,250395.09398190826,5
707,365080.0374318101,5
708,450757.3420207731,6
709,440568.1625144037,6
710,132357.12221506232,4
711,372910.7722238025,5
712,592428.5013014725,6
713,449151.64123524236,6
714,305255.5641391453,5
715,206564.53099581564,4
716,372072.9430859061,5
717,247013.60093165294,5
718,607017.3561428777,8
719,144309.33667259588,4
720,472098.22093966405,6
721,307412.7745380166,5
722,263399.4021763231,5
723,581147.1067855161,6
724,305107.799064576,5
725,262789.2263205316,4
726,239078.6445153201,4
727,383650.70953906316,6
728,311694.90075845347,5
729,223634.3000536072,4
730,400745.4432351193,5
731,465314.25561191625,6
732,122397.45706219612,4
733,389202.1591145475,5
734,284023.10320301546,5
735,298707.3943363671,5
736,437317.3719741752,6
737,610492.0696780197,7
738,149136.35916492552,4
739,238973.91132443864,4
740,339873.29453739943,5
741,417862.2556895677,6
742,320414.2449703983,5
743,330480.6094657935,6
744,242343.18624899405,4
745,358066.79168311687,6
746,105312.68223594034,3
747,258204.07954667317,4
748,114769.48639349843,3
749,307870.38573153794,5
750,294345.2627487153,5
751,330407.72070838866,5
752,209379.02196991481,4
753,459551.99725106114,6
754,351044.974342721,6
755,379187.12724831584,7
756,555156.8616391497,8
757,278994.57664672734,5
758,265161.9205412987,5
759,210507.9589777664,4
760,480535.5399468724,6
761,263808.0441627707,5
762,203185.61502309245,4
763,186394.39637926657,4
764,362311.65799073246,6
765,517118.08509735804,6
766,203248.9862671945,4
767,280606.009959986,5
768,236590.18040790735,5
769,280198.9526030079,5
770,382737.842448632,6
771,126227.50998982291,3
772,414822.9758429586,5
773,441008.1987872407,6
774,124825.9723905443,3
775,235697.29253705524,5
776,44329.58362437904,3
777,379251.88601542794,5
778,350569.88339295087,6
779,288871.86180515686,5
780,261961.399701862,5
781,508339.37160698505,6
782,449604.23068775935,6
783,241877.1927544982,5
784,233647.51371642563,4
785,387571.3376523634,5
786,258293.0989019273,4
787,289761.6324585812,5
788,232676.8045038634,4
789,197660.5167908832,4
790,243060.05931905197,5
791,388290.5501207474,6
792,416321.804975476,5
793,376484.69167893066,6
794,361514.3770189216,6
795,449815.7636742317,6
796,241096.56497801756,4
797,468479.7316164625,6
798,6194.557640834566,2
799,428274.8269762605,6
800,393771.00978228566,5
801,645923.5581013066,8
802,212668.65803027636,4
803,332818.8117965026,5
804,280904.5212854841,6
805,568623.0510815149,6
806,220910.51453501667,4
807,496268.39433540485,6
808,144865.97784287273,5
809,246547.21009388816,5
810,309487.137556783,5
811,203782.18476125068,5
812,529560.5707841984,6
813,193162.26215328224,5
814,232997.41396710897,4
815,465298.1628012287,6
816,234774.0359233213,4
817,364421.08048628294,6
818,236490.81695032155,4
819,420714.9894119008,5
820,310347.7639742736,6
821,225414.2558955977,4
822,336596.2202110659,5
823,465601.6651957158,8
824,389433.7068431111,5
825,502369.20212435804,6
826,452146.9272049221,6
827,275072.05150964414,5
828,121404.17790844991,3
829,369526.9425838856,6
830,688215.8427295531,8
831,509831.56381904404,6
832,496739.19194909884,6
833,240301.37278989982,4
834,458509.1601734454,6
835,248537.57580712019,4
836,214685.9673865537,4
837,437170.7412491147,7
838,282754.44133722445,5
839,251913.7848169665,4
840,301384.3195388763,5
841,288517.68654833187,5
842,418825.03171060083,6
843,349144.4876009118,5
844,395073.2591210532,6
845,396300.0272043862,6
846,304066.40231784224,5
847,236491.17110916966,4
848,228661.41171346256,5
849,408020.6340718521,6
850,576074.1736980123,7
851,465910.46642009035,7
852,196924.66301346215,4
853,252308.4281605492,5
854,417816.7646417236,6
855,330907.95007924584,5
856,188194.22971215798,4
857,284490.4234162529,5
858,328275.9150816091,6
859,411347.4152255908,6
860,354280.27914236323,5
861,208186.5960878998,4
862,534467.989564484,7
863,358736.5646233022,6
864,488618.7949097315,6
865,432069.3364900775,6
866,417846.5461122934,6
867,346575.6890952388,5
868,346273.5809787063,5
869,439049.184782347,6
870,294376.56624665286,5
871,357206.4564515558,5
872,350861.0307162128,6
873,396195.1164253107,6
874,530894.0798614329,6
875,460964.47274628066,6
876,268995.6893190172,5
877,418208.227375657,6
878,438755.1484561819,6
879,424798.05540950474,6
880,381003.3540180557,5
881,473628.1685550789,6
882,344741.9973814233,5
883,245079.64733438555,5
884,358103.68852897803,6
885,235889.71351974856,5
886,425155.86068100936,6
887,389625.7502601412,6
888,221428.30137480004,4
889,212614.17043537472,5
890,305478.3836139848,5
891,292964.5865175921,5
892,459178.83237791987,6
893,303865.3121800291,5
894,470475.05031497957,6
895,465194.17500079103,6
896,261186.0167864572,5
897,268221.98416823364,5
898,414034.42034040473,6
899,824020.013730101,8
900,196999.27527726258,5
901,154501.1626096287,4
902,288669.564734787,5
903,250872.24832813576,5
904,514163.894040064,6
905,324201.9890518221,5
906,595458.1665650504,6
907,245328.3047843859,5
908,61314.752584597634,3
909,411978.8490038795,5
910,414587.8291590396,5
911,915957.3818765981,8
912,183466.40383018245,4
913,230790.00891000728,4
914,476628.89382636064,6
915,311754.33298354957,6
916,458848.8296961393,6
917,344609.56593380705,5
918,333934.8850291495,5
919,147146.5726725791,4
920,381944.6368899069,6
921,372109.54411410826,5
922,399997.99455016677,6
923,581998.482547238,6
924,175145.11199345117,4
925,397411.78196245834,6
926,230498.18297630578,4
927,254758.03049350745,4
928,231977.74583601282,5
929,671720.4250620677,8
930,377195.2166635881,5
931,234377.58612589183,4
932,231963.55739290468,4
933,128192.05936843452,3
934,431818.0018871548,6
935,368754.2435264366,6
936,571617.8043042267,6
937,524887.4833274956,7
938,249488.20164222133,5
939,321778.86955316184,5
940,340939.8043484164,6
941,267363.60326202126,6
942,306577.139295437,5
943,387127.00106305303,6
944,472218.2042012104,6
945,310303.24056020746,6
946,568756.0742917869,6
947,439772.08814939565,6
948,458597.5150200642,6
949,216453.88534296287,4
950,344630.1956067375,5
951,534293.5350517193,7
952,530830.0822967715,6
953,294824.74639173056,5
954,252567.10326243372,5
955,343627.83462986554,6
956,455639.55971836706,6
957,226748.3835548837,5
958,314562.87288546085,5
959,380278.46672454814,6
960,355811.2381660654,5
961,462366.54475886805,6
962,574184.5930028012,6
963,262551.4593377353,5
964,362416.19664637605,6
965,286953.10806777346,5
966,392571.71854766656,6
967,269130.7129805732,5
968,473542.53022589337,6
969,247229.45075487974,4
970,556962.7892196984,6
971,510595.7793813687,6
972,317995.4629369109,5
973,205602.82464103092,5
974,328911.82494629256,6
975,630325.5837883165,8
976,224146.58908380778,4
977,309586.18838837434,6
978,194607.29722590547,4
979,417313.8844249237,6
980,209802.5011481366,4
981,199558.76027293227,4
982,689854.9696171958,8
983,257338.02385052148,4
984,330896.0217612247,6
985,267701.3638534289,5
986,251746.8721394252,5
987,329050.66916937265,5
988,289130.2996000227,5
989,269634.3182728476,5
990,417010.9736608369,6
991,684662.3005184933,8
992,576774.427592878,6
993,594981.598470831,7
994,591154.854250881,6
995,299148.0838275545,5
996,375110.00945682335,5
997,629326.2636998317,8
998,339744.1689320225,5
999,358365.41076786735,5
1000,323109.6010207502,5
1001,252878.4309045943,5
1002,479954.72516651265,6
1003,825583.0870022759,8
1004,335436.5340025391,6
1005,420288.41664035013,6
1006,358914.10881153523,5
1007,495942.8795676102,6
1008,131283.17926177167,4
1009,342096.7468041765,5
1010,218753.6820926338,4
1011,232958.7297254154,4
1012,328080.10714497196,6
1013,232554.17334605203,4
1014,449680.7789996031,6
1015,275092.3545041656,5
1016,229967.36226016615,4
1017,189329.16217200176,4
1018,246263.15289738157,4
1019,250625.11424647877,4
1020,360829.97376638156,6
1021,402180.46838965657,5
1022,526191.9218054354,8
1023,577373.4207200694,6
1024,909560.7111387657,8
1025,486847.7168998418,6
1026,293218.6773744777,5
1027,462235.87008475873,6
1028,369926.8480422171,5
1029,429637.8240890138,6
1030,300314.18008661375,5
1031,237797.31078929268,4
1032,300660.2474256662,5
1033,807789.0775508704,8
1034,214922.39288262656,4
1035,425890.0852901524,5
1036,184554.82534232087,4
1037,334113.3121216646,6
1038,222531.64065133405,4
1039,350870.55909177975,5
1040,259988.83509854774,5
1041,600734.1387133019,6
1042,217140.69006576308,4
1043,238007.7105764539,4
1044,423296.2452791993,6
1045,583225.657682837,8
1046,179857.85189247754,4
1047,299998.8736068012,6
1048,501919.3199393517,6
1049,300064.6514385854,5
1050,384957.47217819764,5
1051,316830.4095066992,5
1052,271150.2065938418,5
1053,577257.0542056187,6
1054,350455.9831984431,6
1055,620647.212504286,7
1056,208298.65046489018,5
1057,315099.51337536727,6
1058,520999.834933451,7
1059,577724.2598171025,6
1060,836299.516539067,8
1061,286026.25594496395,5
1062,393289.18266812596,6
1063,349169.94462219934,5
1064,207757.49735200088,4
1065,133597.1153114002,4
1066,253781.67982875893,4
1067,467475.47405320173,6
1068,311558.6534587229,5
1069,406920.6133378575,6
1070,380171.3184195674,6
1071,98432.20729629946,3
1072,493378.32011847803,6
1073,256502.24144865657,4
1074,428533.53444039356,5
1075,739161.775906228,8
1076,367930.7375176487,6
1077,409296.3651477321,5
1078,86552.72181472222,3
1079,322617.0789563034,5
1080,301269.8936931074,5
1081,223475.32647906803,4
1082,256238.0895791803,4
1083,562230.5927889084,7
1084,616417.4827432423,6
1085,529762.1620550073,6
1086,202737.204044725,4
1087,253399.65671860287,5
1088,452992.39461041597,6
1089,270058.31617391924,5
1090,293531.14711130917,5
1091,684454.1915116806,8
1092,424730.9399770052,6
1093,341334.3792471745,5
1094,432925.71561555774,5
1095,242097.72397465116,4
1096,342554.7847123912,5
1097,300715.1004346041,5
1098,533498.4275709286,6
1099,228042.9006323936,5
1100,220278.6606011465,4
1101,238547.19961635687,5
1102,306294.6618407066,5
1103,514874.3484870605,8
1104,219769.82510975824,4
1105,298355.79085511557,5
1106,262618.7659971491,5
1107,252172.73489839621,4
1108,421239.52934464137,5
1109,291048.201278708,5
1110,472026.6833668668,6
1111,343323.12363015924,6
1112,272568.92788243276,5
1113,348665.8853689991,5
1114,474979.3672000265,6
1115,297294.48960678815,5
1116,421814.48647007725,6
1117,400204.1782233169,5
1118,342426.33331645833,6
1119,256562.1387076673,4
1120,479833.0716108363,6
1121,250331.8304547982,4
1122,605726.4979529572,7
1123,524437.3350302663,6
1124,224998.38027090312,5
1125,281932.440201606,5
1126,233829.101806866,4
1127,237125.27536219475,5
1128,975654.6013489902,9
1129,117494.04044555825,3
1130,427787.6506728926,5
1131,512268.2536479817,6
1132,262705.2952686943,5
1133,438388.14645640424,6
1134,569774.7244260424,6
1135,241382.50438367348,4
1136,229355.2971921331,5
1137,537184.2397097566,6
1138,263206.04701936233,4
1139,274657.72363006894,5
1140,286190.3169946207,5
1141,185984.06404891782,4
1142,430853.25428205775,5
1143,230821.27457583646,4
1144,474521.7008299975,6
1145,467419.5136109052,6
1146,233720.9962247374,5
1147,232638.77526802657,4
1148,238215.8656666692,5
1149,341835.39740588004,6
1150,222400.82915291915,4
1151,335384.8441337935,5
1152,209739.62813785096,5
1153,414473.4335155811,6
1154,828923.7586076402,8
1155,541984.9689837231,6
