,total_reward,targets_hit
158,335073.51926833973,5
159,98010.24720483075,3
160,227241.50942508533,5
161,122244.90104854543,4
162,164611.76865147625,4
163,230024.81919336913,4
164,185743.47506895105,5
165,108573.6735504455,3
166,244059.45941341305,6
167,37809.01737237569,2
168,273035.06067308324,5
169,22593.09004323415,2
170,62424.81997995847,3
171,217259.81421495383,5
172,95204.70970699479,3
173,80160.11082972784,3
174,206061.13263031625,4
175,194046.4025818145,4
176,440390.58388905274,6
177,2216.03839268074,2
178,77123.7566899202,3
179,168995.0220952,4
180,139083.35650583584,4
181,122642.80705418551,3
182,177370.4383326546,4
183,225029.22254964715,4
184,164970.0634647688,4
185,74065.1269924685,3
186,126774.85158175902,4
187,36799.59833976517,2
188,130593.68896186052,4
189,411280.79387170414,6
190,220357.91576934027,4
191,200477.48772873826,4
192,111690.19098808573,3
193,372489.63437000214,6
194,116405.0169177592,4
195,208329.08006406427,4
196,211560.63136840967,5
197,231287.9679268744,4
198,229554.94871382552,5
199,240072.59784483077,5
200,281885.34576958383,5
201,257966.27661912312,5
202,264507.4698379406,5
203,222053.71828964003,5
204,239259.03258144483,5
205,227863.3162515833,5
206,181442.6462580655,4
207,201205.88650483455,5
208,294964.8633000338,5
209,355577.4095073625,5
210,64893.82694610251,3
211,223041.3652647333,5
212,78374.5527056752,3
213,175644.68738013858,5
214,19151.172090712113,2
215,164990.78461001703,4
216,115706.69141922831,4
217,44025.2599679034,3
218,14109.686823576016,2
219,192775.05054779205,5
220,182687.20734723384,4
221,272356.63085481455,5
222,154838.64829987191,4
223,39202.05831217146,3
224,167126.56157832113,5
225,203132.26528098428,5
226,336886.2944542777,6
227,272211.2313825764,5
228,234253.8836956253,5
229,134690.4846394098,4
230,173791.63670233282,5
231,182901.65290025313,4
232,165200.37378370354,4
233,195958.19236825913,4
234,369864.248458843,6
235,151032.043886133,5
236,212197.24292016475,5
237,195469.3383158205,4
238,184273.43330233422,5
239,207962.7895004709,5
240,-14106.86716336336,2
241,254218.84528814623,6
242,167085.06696310773,5
243,167536.6587849937,5
244,238484.0914501913,5
245,179918.95715272264,5
246,238125.9601201866,5
247,83682.76602172878,3
248,148221.23645048076,4
249,317690.9416964462,5
250,37162.6477323903,2
251,131635.88687825366,4
252,244641.2602033305,5
253,341808.3150537221,5
254,145814.5661774591,4
255,191862.46325029188,4
256,263299.9358671218,5
257,406891.4441526561,6
258,201417.47396290879,4
259,176233.81416463223,5
260,137932.81592518656,4
261,188537.21016468902,4
262,171907.356414891,4
263,159292.56978818993,4
264,239009.04373516486,5
265,197928.0015127584,4
266,260261.44717584888,5
267,283405.41321445303,5
268,219777.5689884298,4
269,369445.31997254957,5
270,163172.18184908057,4
271,202994.7907385655,4
272,291321.659942845,6
273,168397.07457572652,4
274,309995.48605121387,5
275,282263.70658407215,5
276,202869.70999328038,5
277,191028.24470879772,4
278,420210.8770530834,6
279,187649.29211836192,4
280,377030.8482475706,6
281,83318.74069030996,4
282,136931.85715409278,4
283,413201.2114527365,6
284,230837.6366494274,5
285,325555.4945333391,6
286,179684.54370044818,4
287,123946.92053012764,4
288,190417.43799005414,4
289,192230.76463467273,4
290,309758.6205354817,6
291,223497.0937593335,5
292,110143.67980972235,4
293,239460.0471144598,5
294,165459.22994516912,5
295,234176.3783573717,5
296,292456.3144377642,5
297,218639.6961353743,4
298,210329.08023824668,4
299,213846.46550242414,5
300,91675.60261989402,3
301,359112.4559912364,6
302,106114.23398258958,3
303,218952.28259542218,4
304,114432.71526054484,4
305,218390.74454905084,5
306,208290.27816145035,5
307,224532.6648853881,5
308,191814.81848376425,4
309,275842.0771842392,6
310,298069.13044810464,5
311,275538.2058793459,5
312,188114.7273282624,4
313,273890.4820791325,5
314,339422.2096930443,6
315,330588.5483272417,5
316,91159.72838862272,3
317,197023.72324629326,4
318,303467.384797188,5
319,114543.61391767094,3
320,249534.8213262431,5
321,307172.38504289434,5
322,184744.80185024752,4
323,196985.576430662,5
324,202953.04635226235,4
325,305286.25674845366,5
326,215581.80510417183,4
327,211611.39240259334,4
328,204718.2694315641,4
329,290535.0683121219,5
330,283665.38804249844,5
331,176187.78720834578,4
332,261114.4542312593,5
333,185558.3839838488,4
334,63306.41232065839,3
335,298660.6302799655,6
336,181907.98646670743,5
337,262597.50047572557,5
338,156066.62765335757,4
339,208599.8819780408,4
340,104354.75760060546,3
341,263476.112099542,5
342,223184.50782194975,4
343,84956.807993176,3
344,247681.1452120201,5
345,310085.84393789736,5
346,351042.936546715,5
347,109900.61219985574,3
348,84765.98849352001,3
349,64323.27102454217,3
350,253591.43984302125,5
351,255233.21368934994,5
352,245656.72767677924,5
353,334653.78908020345,6
354,348854.0738969428,6
355,104135.66111980454,4
356,113472.57262900857,3
357,351166.73639660655,6
358,337673.2756557232,6
359,212658.28396711312,4
360,94559.11348384194,3
361,83182.99560972955,3
362,236711.86065464863,5
363,277406.39478675986,5
364,226895.62795885542,5
365,330512.7693112279,5
366,184979.18917677677,4
367,171199.54068112496,5
368,179970.29725341758,4
369,242544.74149433736,5
370,206033.73197840172,5
371,218072.14568807225,4
372,145691.4907782351,4
373,234786.89325974375,5
374,303450.2645506251,6
375,189653.98722796803,4
376,295493.51692533185,5
377,79816.11980837435,3
378,47273.343376023695,3
379,295737.90518481977,5
380,281515.2450656272,5
381,406122.82160024135,6
382,301434.55544616777,5
383,185920.58046806825,5
384,211494.36488042027,5
385,181625.24444842635,4
386,116236.56105228771,3
387,288783.2430711335,5
388,289809.8423884271,6
389,139951.2866376422,4
390,205911.83020346315,5
391,287330.8098961291,5
392,162688.0729182992,4
393,162206.90894313398,5
394,313337.14993073844,5
395,197143.85633213923,4
396,243505.08042810537,5
397,101565.03900039187,4
398,114636.95353182947,4
399,145020.96509833905,4
400,187486.32814907155,4
401,268239.64093687804,5
402,212655.12229747727,4
403,117967.95271087872,4
404,218168.50859265926,5
405,290469.9759435871,6
406,315726.4673302551,5
407,-100490.82090245796,2
408,251076.15763587126,5
409,232383.33244146607,5
410,274367.51696649636,5
411,210602.89601884957,4
412,290970.4429277019,5
413,309953.03109286854,5
414,276338.13278056413,5
415,117055.29666327825,4
416,206166.15340270894,4
417,289091.2760046899,5
418,217154.6360003462,5
419,303903.13361614617,5
420,191587.13960543886,4
421,151922.0926094795,4
422,246016.00036783708,5
423,156851.69321857992,4
424,229549.81223967153,5
425,312873.2907920305,6
426,119281.48294398288,4
427,215474.84802715608,5
428,318894.9388175333,6
429,240278.0800543022,5
430,80155.75918363646,4
431,227594.51408628956,5
432,201641.36089267992,4
433,207604.77448665036,5
434,305874.87369835953,5
435,113073.23513832173,3
436,255355.35146227252,5
437,303768.58219224703,5
438,78605.7302186871,4
439,269931.01324662624,5
440,278779.580199463,5
441,320338.01134598587,5
442,198831.0177548152,5
443,373845.5491514466,6
444,159412.49909818757,4
445,81854.31371731918,3
446,254275.20698209794,5
447,230630.70158756632,5
448,94180.94277356184,4
449,108410.2655527628,3
450,180017.9208464417,4
451,191445.1475362443,5
452,181383.50075016503,5
453,182422.6552108445,4
454,204470.51490889332,4
455,68352.80221402788,3
456,196240.58559004735,4
457,205957.54561995988,4
458,50210.024472998935,3
459,248065.11431475746,5
460,209900.77607075087,5
461,273754.00644573726,6
462,340132.40200981917,5
463,200313.45778686015,5
464,60561.15423143729,3
465,241483.56671471504,5
466,242106.59595514584,5
467,191814.30746362093,4
468,33653.71608216247,2
469,215846.61479626969,4
470,84695.77312744911,4
471,180515.02216866286,4
472,226198.73991925587,5
473,194839.29183666644,4
474,218794.10246659647,5
475,112104.81655850651,4
476,112297.45062962439,4
477,250961.76986498327,5
478,186425.6103175599,5
479,-7513.529640244154,1
480,136103.14016885642,4
481,208877.05366050111,5
482,262699.742631733,5
483,399372.32473855535,6
484,265493.0451069938,5
485,260248.7026983033,5
486,216675.59679745027,4
487,192613.4088113805,4
488,232966.0705522538,4
489,217875.25154629574,5
490,207748.86807673055,4
491,247371.83821544834,5
492,191733.5720831319,5
493,369201.4267159338,6
494,266828.52385013015,5
495,74036.89803070176,4
496,222480.8480740973,4
497,288118.39344408526,6
498,170353.54982951656,4
499,206020.4921877759,4
500,272364.7740722059,5
501,222056.4441642348,5
502,291645.5826783561,6
503,220995.43420046725,4
504,285008.80732385896,5
505,294189.9073366967,5
506,364080.7504690692,6
507,284944.125956708,5
508,262237.61943984154,6
509,192374.27950729724,5
510,101148.8475780354,4
511,311635.87444618356,6
512,331915.3213376794,6
513,317531.8037545128,6
514,238044.86103537833,5
515,214810.75191509168,5
516,220500.91003798193,4
517,304100.1170085869,5
518,238612.18909813475,5
519,265625.8366220859,5
520,228912.12884473932,4
521,225615.9043548695,4
522,305422.69816630735,5
523,302371.85742879065,5
524,321879.88825443195,5
525,189679.16182658199,4
526,290927.8862099365,5
527,223211.06067930974,5
528,174150.88701772044,4
529,123306.22481272099,3
530,243000.5879390029,5
531,241634.83735695283,5
532,335477.3266743028,6
533,290793.0554440871,5
534,260829.7893718494,5
535,329522.7852330351,6
536,172553.31783276892,4
537,266681.39439181465,5
538,331801.84788580023,6
539,226260.62350012167,5
540,247340.57569186285,5
541,94482.29248737253,4
542,195821.89389907056,4
543,312962.506987109,5
544,257683.53159648812,6
545,235570.43078307033,4
546,256488.20805872083,5
547,336825.28543951234,5
548,334899.34567819454,5
549,452155.34842861985,6
550,301792.31218386046,5
551,183882.413278424,5
552,74251.04236221881,3
553,290233.5070497515,5
554,307407.7172324305,6
555,282912.4391550023,5
556,189320.22555682535,4
557,105818.64847470756,4
558,163911.40110081065,5
559,290290.5818823129,6
560,260226.64375208347,5
561,215231.21174941436,5
562,368736.3744192441,6
563,19273.646798492584,2
564,281971.40407962457,6
565,261688.77694360318,6
566,336109.4848453029,5
567,370911.64518983616,6
568,297746.8571558618,5
569,186140.0384848015,4
570,336011.4252915985,6
571,212476.27362954937,4
572,169847.30427107066,4
573,333965.29202911985,5
574,222728.55431993175,4
575,316712.02377183095,5
576,175879.60648758934,4
577,259314.32961390723,5
578,158652.03554572168,5
579,205545.49509944217,4
580,344294.9991460568,6
581,371507.6384339223,6
582,272787.29154778476,5
583,166874.2900756742,4
584,276585.4823610692,5
585,202565.3387843378,5
586,355183.6979978358,6
587,309022.1532683393,5
588,248857.26257711815,5
589,219767.60036836527,4
590,445762.3995851188,6
591,109609.13655450032,3
592,268020.2022912408,5
593,273773.5181021412,5
594,214227.29660365864,5
595,233779.1758016226,5
596,287697.2967804792,5
597,198589.68646551267,4
598,106080.9122830982,3
599,116392.61529405393,4
600,243595.37999780074,5
601,19837.489440362384,2
602,228659.01198467924,4
603,179758.07736603866,4
604,315490.56704392866,5
605,289497.3266480077,5
606,272452.0846120959,5
607,379234.12885666324,6
608,309145.72670663684,5
609,216610.24572177563,5
610,252951.39227921265,5
611,192619.39458930588,5
612,322806.2698813848,5
613,332016.57481411094,5
614,204775.86845646464,5
615,99667.06929216752,4
616,179401.48043438263,4
617,136865.58585659158,4
618,204826.29381214723,4
619,306645.9167636836,6
620,351787.5710192526,6
621,189524.93296309412,4
622,349734.93499193195,6
623,210945.21317611702,4
624,207586.6310775552,4
625,194460.2440382108,4
626,177132.4477022359,4
627,199489.01038834098,5
628,156738.30850708458,5
629,294104.8172260796,5
630,262125.5983626395,5
631,252025.42095160898,5
632,222179.9150571594,4
633,222116.862232469,4
634,320638.5133752044,5
635,297660.4686827927,5
636,328290.12409648974,6
637,396123.11221901176,6
638,228505.50087914616,4
639,38755.422025873486,3
640,221526.2677186081,5
641,410974.6407022752,6
642,209709.91544172668,4
643,340494.40168449946,6
644,209241.61300368205,4
645,236091.01572425803,4
646,178816.65890452772,4
647,212190.597258423,5
648,287740.63496770797,5
649,95444.59405056227,3
650,223305.42628727044,5
651,132999.00784024614,4
652,396503.7565284438,6
653,174304.68075196008,4
654,230785.31816510845,5
655,252000.99721254705,6
656,402076.8075731433,6
657,222564.42808873212,5
658,220440.22513162854,5
659,264001.4581011916,5
660,299352.084386082,5
661,197384.7466581747,4
662,231885.46450424445,4
663,307833.6787375792,5
664,221354.96910418244,4
665,119692.8850951108,3
666,193976.14514023182,4
667,261857.90717636872,5
668,103191.90867123869,4
669,396484.82104009675,6
670,260896.62787497285,5
671,286601.28087968245,5
672,314252.1884564712,5
673,309106.2492285189,5
674,381086.8826134058,6
675,205372.7668732428,4
676,350778.20632309036,6
677,290381.3544368096,5
678,252488.92949288475,5
679,152113.93154557727,4
680,209894.08380567748,5
681,278827.76900812046,5
682,339681.6678264168,5
683,277258.8416695124,5
684,295348.16106260923,5
685,262877.7620559845,5
686,207420.51783233124,4
687,298254.74574508844,5
688,290676.7391761627,5
689,41784.73269101884,3
690,318222.3614197554,5
691,280713.4530556865,5
692,92422.11849496489,3
693,255604.08761149447,5
694,232835.3009964922,5
695,199351.0753914861,5
696,306709.72354814986,6
697,349651.09264361754,6
698,282826.56492338586,5
699,307442.8523726522,6
700,137313.5861076753,4
701,380797.35454679874,6
702,294432.96037695045,5
703,268836.7264492224,5
704,327042.1795974695,6
705,227852.41869610208,5
706,221095.59124977601,4
707,176179.93045190955,4
708,272068.5921989404,5
709,291447.4608212197,5
710,277667.9204915242,5
711,253690.4533421815,5
712,319079.28105242486,6
713,199961.33625917468,5
714,297967.83069364866,5
715,373751.5886901848,6
716,252821.47307973262,5
717,343428.80461327237,6
718,150936.49638358003,4
719,213871.83023483702,4
720,66310.33159372368,3
721,116939.86732492983,3
722,294100.30012208986,5
723,187305.98449117018,4
724,262084.1186584722,5
725,218562.99061866928,5
726,245709.31079862107,5
727,182207.46192013985,4
728,256204.91140459283,5
729,253121.77773698847,5
730,301932.0497634285,5
731,185006.29686879393,4
732,333716.7360628417,5
733,283852.5124960972,5
734,192400.02028401324,4
735,160649.59212569252,4
736,108938.11522113948,3
737,197332.6836432367,5
738,232468.8133823148,5
739,208008.55082252048,4
740,201202.1635850329,4
741,302757.39554119,6
742,185049.6590376946,4
743,305875.3351482664,5
744,327929.59499146364,5
745,274786.2373874273,5
746,212439.79094082696,4
747,338902.2327452265,5
748,294122.2076813982,5
749,245187.8717006073,5
750,245806.21260957606,5
751,112100.53851952209,3
752,89206.67020586264,4
753,234170.0197784875,5
754,175280.32360780388,4
755,327202.1197679553,6
756,357815.6981476805,6
757,325573.42984546657,5
758,151431.76575305965,4
759,218145.30836319283,5
760,182358.69374388392,4
761,288994.0866691671,5
762,209152.79594777187,4
763,397807.2672646403,6
764,211098.82391183963,4
765,327796.4770520297,5
766,255293.76801423827,6
767,232905.51270549532,5
768,323501.00790508545,6
769,252173.79715045044,5
770,200297.19388193372,4
771,266073.16958404833,5
772,380609.5463409393,6
773,198801.91068915115,5
774,245026.03792402448,5
775,177820.76555342102,5
776,301936.83682697517,5
777,318058.4205386776,5
778,256007.53072655638,5
779,226415.0484207539,5
780,192983.89301799363,4
781,-15798.631349613734,2
782,234959.9595610043,5
783,225438.5540662034,4
784,297568.1387904515,5
785,310297.0843666725,5
786,310146.6655618639,6
787,392972.9348408869,6
788,343765.72038722126,6
789,283561.44986778306,5
790,263579.2839439688,5
791,297759.0780693037,5
792,113882.8181844833,4
793,242448.61727799012,5
794,209386.3320017426,4
795,293415.0848275556,5
796,280035.8763610453,5
797,209127.12693621023,4
798,349854.6425756542,6
799,694355.5297986363,8
800,62472.41759246427,4
801,213111.17902262998,4
802,60120.477176563305,3
803,398162.85236497293,6
804,210676.2025494026,4
805,476216.99898071476,6
806,213182.69448457996,4
807,347516.9270171802,6
808,202642.55037518858,5
809,284270.25443628064,5
810,384707.04491618316,6
811,323826.009458477,6
812,273655.728636723,5
813,260721.40477578517,5
814,246346.99552696585,5
815,338559.9969185771,6
816,489506.3133640509,6
817,274594.57315887284,5
818,213295.42122753535,4
819,256409.0180282566,5
820,378394.7313149798,6
821,201572.25467869695,5
822,328025.0254977998,6
823,308068.2519350813,5
824,90938.86260539641,3
825,215453.14964829342,4
826,232944.38885611694,4
827,222995.35566646507,4
828,270835.54063754936,5
829,349034.5343104666,5
830,391488.17292046227,6
831,307503.72612729046,6
832,206463.34120088944,4
833,285831.2102832453,5
834,296258.55908930657,5
835,216162.9332518106,5
836,130326.76884437923,4
837,326707.077776458,5
838,285976.3457621306,5
839,189689.4719379938,4
840,294376.92317984125,5
841,346370.1871681813,6
842,314164.17478975834,5
843,339352.9911650885,6
844,299816.6722179836,6
845,208557.58726271696,5
846,243609.77071541664,5
847,391189.98739297414,6
848,297071.75920013525,5
849,385284.7523923572,6
850,304001.0277874744,6
851,81991.89647764941,4
852,314111.96660768695,6
853,179539.2183354418,5
854,297402.7560070624,5
855,274370.1968745036,6
856,116392.40316923452,3
857,313788.33700189966,6
858,310172.31085228885,5
859,323807.3622642994,6
860,210774.74790265306,4
861,229258.7131535771,5
862,179217.6139373234,4
863,207842.30099069627,4
864,318126.0663960845,5
865,259630.51884653792,6
866,213702.31184425383,5
867,292170.63304319093,6
868,310135.6566464517,6
869,291826.12802860595,5
870,263681.727703401,5
871,414179.5407407208,6
872,323372.5414532934,5
873,333423.7225904944,5
874,126804.4192485026,4
875,111725.53156907382,3
876,290788.44370828674,5
877,229466.82923345262,5
878,387616.2853818865,6
879,308541.4558537522,5
880,294450.6178678198,5
881,487218.09535270603,8
882,307456.3101417074,5
883,188354.09785505696,5
884,231540.0558405121,5
885,275764.1005164553,5
886,333977.7140425305,6
887,172892.14131855604,4
888,96228.36224106772,3
889,223147.86077432212,4
890,276431.6374167688,5
891,360727.0800463618,6
892,248929.76862135797,5
893,331057.03057921916,6
894,285502.9007593721,5
895,245471.27511790488,5
896,210730.44294365446,4
897,289626.58108173654,5
898,249926.3747879338,5
899,315295.5615316719,5
900,256755.63619611878,5
901,224536.57501082984,5
902,325061.09279715276,6
903,233982.36343584873,5
904,237328.45797117703,5
905,357286.67245163186,5
906,262451.61626634415,5
907,296516.15832356183,6
908,217694.52898048845,5
909,340224.80207716255,6
910,206571.76757930638,4
911,246238.93985115126,5
912,246916.85351143917,5
913,240728.77459026602,5
914,425391.5201104696,7
915,311272.69448759465,6
916,370043.7491017009,6
917,294159.7910509107,6
918,455237.1729101329,6
919,301724.4158271327,6
920,327035.63233226456,5
921,215844.68974469174,5
922,322148.4445467344,5
923,246154.81919486393,5
924,188438.45926300186,4
925,208225.60715130696,5
926,218687.51133041765,4
927,304216.1221580864,5
928,358845.3010590978,6
929,261751.39387756,6
930,269605.7513855945,5
931,331366.1940596823,5
932,327598.8072611954,6
933,295476.4136027465,5
934,313789.4850040412,6
935,287373.22688175715,5
936,24648.307932282667,2
937,389234.5858289298,6
938,242724.6703942287,5
939,447949.5745449166,6
940,267266.2354141893,5
941,275271.2621753919,5
942,240768.01112398726,5
943,293029.716832902,5
944,355587.3020761364,6
945,273842.03989415616,5
946,89842.00192484548,3
947,188810.73402643666,4
948,80438.87983976278,3
949,299971.73033741745,6
950,190772.07528591575,4
951,220668.81511874127,5
952,241147.633494913,5
953,447162.9965026065,6
954,197764.77760902932,5
955,240234.26297192584,5
956,238607.94347988127,5
957,386106.78826871584,6
958,190369.37133589387,4
959,313708.83432080643,6
960,265176.94693514827,5
961,220315.4032264505,4
962,255449.7663339437,5
963,275583.72289897245,5
964,331860.59056562587,5
965,222325.4862260904,5
966,354209.75115088717,6
967,225120.4452245431,5
968,289726.12786758196,5
969,343678.68464366236,5
970,379003.79587872385,6
971,314326.8268926569,5
972,222726.87105531665,5
973,297528.45937535696,5
974,196849.108531884,5
975,314334.84768101404,6
976,179788.42384949,5
977,195583.0058613632,5
978,200431.21921472345,5
979,306205.07099276606,6
980,377865.3263951978,6
981,409218.4818098056,6
982,243874.84964301268,5
983,435179.18433334376,7
984,354265.6827087954,6
985,274669.9719943636,5
986,220197.14709442726,5
987,102426.19190734661,3
988,174719.49933595653,5
989,269132.7912744887,5
990,332966.64091532084,6
991,114232.73246906188,3
992,94529.13254022933,3
993,343033.80018485873,6
994,206026.19493435146,5
995,359623.7668419218,6
996,232575.21033176628,5
997,312333.8195911406,6
998,230793.34479670593,5
999,321546.9940949125,6
1000,265686.84357640677,5
1001,184681.78134015726,4
1002,254837.58095473435,5
1003,221428.1999493164,5
1004,189414.43770267477,5
1005,267895.0100955034,5
1006,343058.41238257213,5
1007,241624.58701120917,5
1008,267061.2006924547,5
1009,239810.11885920877,5
1010,147413.4654893353,4
1011,266259.50223987876,5
1012,183838.6550515843,4
1013,258305.7593813067,6
1014,339120.48387575796,6
1015,98156.954862534,3
1016,351828.1195911813,6
1017,271343.3740839883,5
1018,298674.81380241294,5
1019,300500.405194798,5
1020,358602.48369295604,6
1021,241229.9417068634,5
1022,239247.09486823724,5
1023,101070.14111384985,3
1024,263838.2581361198,5
1025,204169.15098309555,4
1026,318692.1807012109,6
1027,110208.52895780504,3
1028,415477.589816692,6
1029,287392.4314720136,5
1030,382588.88373626553,6
1031,279629.0174899382,6
1032,252631.14947871366,5
1033,314039.19251816836,5
1034,294204.2792644029,6
1035,306794.11230922583,6
1036,170544.39578434065,4
1037,315096.0535353811,6
1038,348015.6907330087,6
1039,210021.37667805393,5
1040,298705.44945906574,5
1041,342731.7713856192,6
1042,270831.6332361678,5
1043,195844.02065044752,4
1044,279090.1695249089,6
1045,204917.76734186185,4
1046,293633.2171885286,5
1047,259931.9584466871,5
1048,172916.5426944326,5
1049,314706.65840581,6
1050,291113.621804027,5
1051,199300.74111285387,4
1052,389452.03221804183,6
1053,305446.04468915565,5
1054,255313.03415302656,5
1055,322688.11765651614,6
1056,335750.81882086117,6
1057,189402.90583424945,4
1058,316632.1018483892,5
1059,366277.36479881895,6
1060,295463.42580350453,5
1061,254204.2010301818,5
1062,392466.85875826585,6
1063,352116.11605529365,6
1064,354358.82669281226,6
1065,304265.376719148,5
1066,227922.0671688961,5
1067,182829.95933992226,4
1068,411671.022051696,6
1069,213913.72341374107,4
1070,252136.57691130118,5
1071,335561.9426968106,5
1072,358244.80871716235,6
1073,221552.5533335477,4
1074,311938.8603924647,6
1075,269741.08643192716,5
1076,220156.73101546726,5
1077,256816.72238928836,5
1078,298426.7278917818,6
1079,307709.8141687982,6
1080,319502.29368472856,5
1081,501756.9724907945,8
1082,178320.82004169922,5
1083,271396.2588014866,6
1084,279457.78845923295,5
1085,248812.62633893147,5
1086,379195.28103898227,6
1087,284964.18701933196,5
1088,423269.65495436586,6
1089,227918.70130182424,5
1090,326095.9590996716,5
1091,459103.61257318454,6
1092,340397.10834739765,5
1093,214987.826366904,5
1094,376455.8178575029,6
1095,283074.09277673037,5
1096,253326.99588167208,5
1097,328154.7745016061,5
1098,292165.89653941535,5
1099,318275.5219849476,5
1100,234256.93063254308,5
1101,277158.92792444,5
1102,298609.14909687167,5
1103,315069.3075761589,5
1104,355025.52432435803,6
1105,314074.5734352448,6
1106,274525.729771733,5
1107,245157.81654625887,5
1108,315621.51513405883,5
1109,242030.7843081283,5
1110,377850.9926830682,6
1111,163165.320858185,5
1112,227118.64700479404,5
1113,412962.9208475183,6
1114,224057.20255850125,4
1115,330744.77188993583,6
1116,169729.1142082654,4
1117,161029.9402509973,4
1118,239328.60701751627,5
1119,477562.45026455837,6
1120,205074.15057386574,4
1121,362166.93455969647,6
1122,397700.5431286049,6
1123,379787.9334125029,5
1124,353050.543591919,6
1125,257939.03220445386,5
1126,206483.7530789148,4
1127,333765.0261149605,6
1128,399999.0802526797,6
1129,288323.36580199783,6
1130,205264.41633596123,4
1131,364115.6976658468,6
1132,422990.190412899,8
1133,334920.73546935205,6
1134,279490.51021630765,5
1135,322012.1907960084,6
1136,39089.661718499236,3
1137,280787.39256058866,5
1138,309626.25561464124,5
1139,293345.8012036864,6
1140,199461.2773808415,4
1141,229299.96831358544,5
1142,275225.16393313406,5
1143,195600.68806704474,5
1144,305048.7878741572,5
1145,320377.52046804345,6
1146,280233.9552101112,6
1147,203586.73579266563,4
1148,286306.4528353521,5
1149,378769.7115350572,6
1150,384009.5298802512,6
1151,308566.0499587635,5
1152,286633.246043426,6
1153,250731.62373789417,5
