,total_reward,targets_hit
475,364270.1813,6
476,120373.3656,4
477,216491.0786,4
478,323615.2535,5
479,318382.7612,5
480,242711.9441,4
481,278281.1629,5
482,371813.2861,5
483,183872.6557,5
484,443037.9759,6
485,240750.8948,5
486,237526.156,4
487,163271.9276,4
488,342160.2564,5
489,207527.7517,4
490,290428.0632,5
491,356548.4763,5
492,325146.9075,5
493,435997.5115,6
494,240024.3806,4
495,259937.9296,5
496,422988.9731,7
497,331015.1803,5
498,215685.3748,4
499,293884.232,5
500,245309.518,4
501,269353.2117,5
502,255491.7469,5
503,313967.8917,6
504,313694.8593,5
505,327318.2427,5
506,398907.1448,6
507,319304.3676,5
508,299213.522,5
509,250521.0472,5
510,351937.7825,5
511,123651.6396,4
512,372543.721,6
513,392697.5722,6
514,342846.1498,6
515,325617.6974,6
516,218202.4413,4
517,227248.3712,4
518,244488.5591,4
519,239972.3491,5
520,323456.9032,5
521,303444.738,5
522,272676.4893,5
523,351439.0905,5
524,307092.2218,5
525,330974.7415,6
526,406819.6849,6
527,222781.4985,4
528,225738.5326,4
529,407334.1312,6
530,325625.0436,5
531,347968.6993,5
532,210937.9427,5
533,341984.7051,6
534,294151.4475,5
535,283143.9312,5
536,290242.4061,5
537,281798.0846,5
538,321143.1957,5
539,351614.2475,5
540,214581.0365,4
541,310522.1002,6
542,321031.8698,5
543,307875.9526,5
544,339217.4361,6
545,600532.2478,8
546,365328.0105,5
547,227145.7172,4
548,358777.2964,5
549,3713.371261,2
550,229570.2595,4
551,355248.8153,6
552,457909.8644,6
553,229824.969,4
554,240227.0435,5
555,209162.1553,4
556,223234.775,4
557,363580.8939,5
558,242221.6632,4
559,264716.0301,5
560,362177.3902,5
561,248999.6141,5
562,232408.9223,4
563,245493.7749,5
564,274744.5314,5
565,355389.0809,6
566,353948.5564,5
567,249840.9273,5
568,402576.1986,8
569,222176.9886,4
570,234376.9899,4
571,232331.941,4
572,304764.1117,5
573,350596.0667,5
574,214548.383,4
575,234554.2778,4
576,207086.5162,4
577,433947.1557,6
578,374434.9609,5
579,254641.4055,6
580,286548.0376,5
581,321497.2603,5
582,510718.6528,6
583,328401.936,5
584,324837.5835,6
585,181415.5863,4
586,323025.7,5
587,242804.862,4
588,405572.9671,6
589,314298.9857,5
590,342631.7122,6
591,327974.9055,5
592,189426.9016,4
593,390876.3525,6
594,255051.2842,5
595,278360.2755,5
596,309869.7533,5
597,272055.846,5
598,245121.8922,5
599,334857.0576,6
600,325560.3606,5
601,254770.4639,5
602,239089.0019,5
603,333006.1018,6
604,242046.7245,4
605,315117.8337,6
606,341194.0751,6
607,284496.6673,5
608,140058.6937,4
609,343379.8166,6
610,267603.1145,5
611,283640.8003,5
612,580274.8505,6
613,230656.6717,4
614,423281.1459,6
615,303829.9686,5
616,399914.5327,6
617,396513.8544,6
618,331804.0784,5
619,482850.9652,6
620,57517.75965,3
621,481369.7905,6
622,188826.1819,4
623,312727.6162,5
624,460466.1976,6
625,290716.7697,5
626,317137.2374,5
627,326737.8046,6
628,379914.5486,6
629,242809.7142,5
630,314237.576,6
631,219183.7557,4
632,233562.08,4
633,317156.4795,5
634,351736.1446,6
635,481833.3526,6
636,207865.9767,4
637,304519.6235,6
638,354906.3858,5
639,210374.5228,4
640,321863.4043,5
641,241939.1685,5
642,317891.6477,5
643,486221.134,6
644,340951.6629,6
645,225023.7697,4
646,350978.1041,6
647,371322.7112,6
648,223198.335,4
649,300830.9768,5
650,267568.524,5
651,227716.011,5
652,412250.04,6
653,531647.3339,6
654,331927.4011,6
655,273492.8229,5
656,281928.9977,5
657,230157.903,4
658,244263.757,5
659,380551.5517,5
660,392817.5966,6
661,319529.7613,5
662,347676.9006,6
663,230470.3382,5
664,322383.2781,5
665,350721.6033,5
666,418533.9202,6
667,31204.74969,2
668,274449.1434,5
669,337975.3346,5
670,321085.5263,5
671,226490.0394,4
672,283260.2287,5
673,406916.6964,6
674,457354.5191,6
675,443588.9023,6
676,505791.0117,7
677,248715.8042,5
678,290730.8964,5
679,297113.3267,5
680,229202.2445,5
681,350666.3168,5
682,480170.7228,7
683,465213.3657,6
684,223457.7456,4
685,329291.8673,5
686,311510.6659,6
687,446074.9313,6
688,358358.9767,5
689,325294.9066,5
690,504857.1885,6
691,244596.6493,5
692,245149.7231,4
693,174837.3391,4
694,332166.3406,5
695,419098.9453,7
696,239209.0686,4
697,286677.0912,5
698,190088.4851,4
699,338184.1011,5
700,210529.6715,4
701,219367.2367,4
702,238002.1764,4
703,360854.3604,5
704,391999.8408,6
705,608797.2606,8
706,243173.7914,5
707,241993.0732,4
708,238573.5646,5
709,229446.9017,4
710,347215.0943,6
711,428152.441,6
712,228680.6341,4
713,308538.1694,5
714,275118.8981,5
715,318886.7082,6
716,245993.0743,4
717,120033.6238,3
718,215819.0336,4
719,163229.3292,4
720,111353.2278,3
721,286967.9234,5
722,290462.2209,5
723,317003.5497,5
724,356129.3208,5
725,339547.9865,5
726,236647.4054,4
727,447711.3181,7
728,286591.8458,5
729,272456.4861,5
730,218817.64,4
731,321288.2491,5
732,347089.275,6
733,268168.844,5
734,406591.9414,6
735,339895.1485,5
736,216992.5799,5
737,294068.9348,5
738,503040.9857,6
739,451219.1839,6
740,229080.1963,4
741,380628.223,6
742,291240.0647,5
743,332058.586,6
744,160399.0625,4
745,259136.6327,5
746,379796.9024,6
747,449916.2539,6
748,334093.4077,5
749,280752.5601,5
750,306239.4296,5
751,132443.2742,4
752,254778.0075,5
753,241957.0414,4
754,161865.1515,5
755,402198.7363,6
756,313142.1301,5
757,147308.289,4
758,272171.1635,5
759,123563.9316,4
760,350598.4782,6
761,262704.3431,5
762,253552.4843,5
763,235210.4823,4
764,304586.1494,5
765,306181.6269,5
766,229357.6791,4
767,227859.1125,4
768,324728.9744,5
769,240086.36,4
770,328841.1571,5
771,230262.7548,4
772,473011.1981,6
773,223338.7786,4
774,300410.447,6
775,426181.0195,6
776,326335.0019,5
777,531359.9496,7
778,223648.9805,4
779,525800.2781,8
780,292427.6023,5
781,233771.483,4
782,225970.2758,4
783,451465.0771,7
784,112460.5811,3
785,404798.9149,6
786,243850.1403,4
787,351481.4617,5
788,418846.2657,6
789,527102.2912,6
790,230589.8159,4
791,223323.7042,4
792,243144.9834,4
793,113370.1585,3
794,390647.8952,6
795,318853.6926,5
796,431152.8542,6
797,238726.6848,4
798,347677.0952,5
799,273560.2605,5
800,179030.6769,4
801,273802.8524,5
802,215259.5796,4
803,216428.441,4
804,317303.8537,6
805,258428.8442,5
806,238890.0533,4
807,445731.3599,6
808,404038.5103,6
809,348219.3041,5
810,346333.9082,6
811,242720.736,5
812,382987.272,5
813,312840.749,5
814,233880.0678,4
815,339617.6798,5
816,358192.4631,6
817,235063.8468,5
818,403616.6876,5
819,358870.1033,6
820,304204.3288,6
821,328058.3219,6
822,110026.0817,3
823,303473.8905,6
824,508329.1754,6
825,226959.4072,5
826,470046.7222,6
827,488937.1661,6
828,292740.2524,5
829,358999.4763,6
830,507462.4565,6
831,304786.9772,5
832,404292.3887,6
833,355530.4783,6
834,520633.8938,6
835,352295.3741,6
836,317367.1136,6
837,204231.5649,4
838,219765.4324,5
839,217419.4294,4
840,399292.5771,6
841,260580.5911,5
842,312586.2845,6
843,298894.9098,5
844,320485.0761,5
845,218343.9726,4
846,263750.0519,5
847,266174.4808,5
848,286784.4859,5
849,326944.7015,5
850,258808.4458,5
851,235244.0699,4
852,293748.285,6
853,497764.4617,6
854,173078.3258,4
855,211172.7169,4
856,349283.0744,5
857,653360.3339,8
858,365845.7516,6
859,122096.8385,3
860,426935.6716,6
861,327515.1665,5
862,352482.9689,5
863,169292.7179,4
864,326418.5619,5
865,357300.8421,5
866,341959.1776,6
867,282429.4939,6
868,576432.233,8
869,247392.4533,5
870,412164.6325,6
871,239873.759,5
872,361173.8994,6
873,215871.2408,4
874,286627.436,5
875,307706.7113,5
876,242396.7026,4
877,272883.3,5
878,395212.4768,6
879,352902.5094,5
880,171585.9349,4
881,503514.8398,8
882,246553.1535,4
883,375232.8048,6
884,289067.6154,5
885,634484.3933,8
886,258445.0677,5
887,273829.9704,5
888,333845.0774,5
889,289719.7497,5
890,448813.7429,6
891,270912.1579,5
892,284054.069,5
893,477859.4431,6
894,397014.4303,6
895,201097.0034,4
896,303058.6578,5
897,444239.6265,6
898,344815.5028,6
899,241691.0193,4
900,309571.4737,5
901,157589.6682,4
902,289739.4637,5
903,540395.8423,6
904,410179.4784,6
905,229891.8247,4
906,258708.8381,5
907,269628.8274,5
908,361536.5845,5
909,413978.5275,6
910,526766.1107,6
911,357268.2179,6
912,489391.2492,6
913,483401.407,6
914,562543.8204,7
915,329049.5463,6
916,400158.0821,5
917,483607.1375,6
918,323395.5417,6
919,519637.5448,7
920,208856.81,4
921,336200.6388,6
922,310135.9199,5
923,480296.0819,6
924,517213.2466,6
925,403161.249,6
926,204250.4164,4
927,333633.7119,5
928,315553.4857,6
929,286873.1819,5
930,291729.0783,6
931,316029.3727,6
932,477984.2297,6
933,395689.7516,5
934,663828.7261,8
935,364678.6166,5
936,321089.0563,5
937,334915.9517,5
938,533705.6443,6
939,220264.3608,4
940,278372.028,5
941,367988.0391,6
942,236556.6341,4
943,354215.1775,6
944,212515.3276,4
945,311839.994,6
946,356588.8108,5
947,254232.9105,5
948,414525.8079,6
949,273549.3439,5
950,514445.6065,6
951,106417.2127,4
952,417050.9637,6
953,277276.013,5
954,340406.0747,5
955,590939.7026,7
956,371286.3511,6
957,262416.4296,5
958,231685.0251,4
959,218538.429,4
960,237713.6042,4
961,354085.916,6
962,426542.4208,6
963,433811.4724,6
964,437146.3109,6
965,244134.945,4
966,343792.5473,6
967,397764.3604,6
968,307774.8898,5
969,286595.5686,5
970,277893.4286,5
971,458083.2824,6
972,438454.8444,6
973,294544.8103,6
974,209431.6204,4
975,229647.1324,4
976,270796.6242,5
977,310889.0245,6
978,245309.6775,4
979,254532.8312,5
980,348076.6889,5
981,362644.0504,5
982,125627.4944,3
983,280362.2678,5
984,496696.8148,8
985,277084.3634,5
986,356436.6265,6
987,124124.0865,3
988,351614.1459,6
989,410792.5463,6
990,232467.1094,4
991,344000.5163,5
992,482654.262,6
993,351860.8845,5
994,507420.5593,6
995,492977.97,6
996,267687.7647,5
997,281048.1685,5
998,504700.59,6
999,282876.0121,6
1000,264587.4733,5
1001,308100.9499,6
1002,242127.3895,4
1003,290047.0414,6
1004,139437.4708,4
1005,285143.0971,5
1006,373313.6388,5
1007,289576.2163,6
1008,283515.227,5
1009,347730.6559,6
1010,433163.9369,6
1011,334395.7938,5
1012,511232.5432,6
1013,511435.8551,6
1014,294444.2042,5
1015,387234.4274,6
1016,302857.4001,5
1017,260761.289,5
1018,468544.2889,6
1019,250126.1046,5
1020,367277.9314,6
1021,365208.56,6
1022,241156.8602,5
1023,321843.0914,5
1024,333918.0532,6
1025,115624.6889,3
1026,241387.7604,4
1027,400394.7502,5
1028,314521.8782,6
1029,301063.6707,5
1030,235445.5923,4
1031,488654.2537,7
1032,377075.6996,6
1033,284640.7251,5
1034,231662.4251,4
1035,387945.9728,6
1036,442982.7643,6
1037,358052.0865,6
1038,248733.8098,4
1039,124683.3996,3
1040,235450.9592,4
1041,282062.2547,5
1042,358533.1572,6
1043,448742.3753,6
1044,238003.9713,4
1045,224236.9902,4
1046,521301.8069,6
1047,320184.9907,5
1048,270930.6082,5
1049,338449.27,5
1050,242348.2025,4
1051,521473.0198,8
1052,105034.1457,3
1053,423487.4439,6
1054,469145.6688,6
1055,375646.8516,6
1056,296834.287,5
1057,291771.0766,6
1058,358225.6283,5
1059,595531.633,8
1060,444864.8568,6
1061,396038.82,6
1062,231489.4575,4
1063,344065.8433,6
1064,288686.6757,5
1065,442406.9657,6
1066,397557.7145,6
1067,317042.6489,6
1068,246230.5127,5
1069,313302.2544,6
1070,186617.9911,4
1071,396102.3531,6
1072,447624.1279,6
1073,464933.0345,6
1074,445179.4691,6
1075,223068.9868,4
1076,405134.7371,6
1077,406889.3761,6
1078,602654.4279,7
1079,409422.1493,6
1080,341520.1342,6
1081,430979.9041,6
1082,405025.6257,5
1083,364869.5305,5
1084,402596.6404,5
1085,326793.8374,6
1086,344669.2484,6
1087,519373.5759,7
1088,231107.772,4
1089,389498.6214,5
1090,327192.4375,5
1091,406121.5682,6
1092,292089.9829,5
1093,404675.5884,6
1094,450001.9382,6
1095,507396.9155,6
1096,606699.4639,8
1097,259762.1821,5
1098,217256.4204,4
1099,243547.2062,4
1100,230787.5849,4
1101,374937.221,6
1102,593786.9039,8
1103,241700.0948,4
1104,339756.8787,6
1105,493004.4476,6
1106,237875.2989,4
1107,359931.4136,6
1108,338501.1923,6
1109,298622.3619,5
1110,456383.0215,6
1111,610546.2899,7
1112,299626.2633,6
1113,318886.2845,6
1114,400847.2197,5
1115,417869.7244,6
1116,300738.2677,5
1117,476180.954,6
1118,412207.5329,6
1119,408388.6845,6
1120,453240.34,6
1121,376600.2263,6
1122,228759.2738,4
1123,317813.6214,5
1124,393758.0244,6
1125,276159.8074,5
1126,285141.5158,5
1127,774235.7942,8
1128,138939.6706,4
1129,376571.6957,5
1130,365924.9974,5
1131,308813.0288,5
1132,386743.3196,6
1133,553878.454,6
1134,326971.7561,5
1135,232462.577,5
1136,782125.2273,8
1137,363999.5837,6
1138,228012.4734,4
1139,218980.5077,4
1140,260149.4325,5
1141,367585.5846,5
1142,403255.7031,6
1143,360271.7806,6
1144,463762.4471,7
1145,569823.6752,8
1146,345423.1746,6
1147,617743.4769,7
1148,423485.5281,6
1149,320183.2004,6
1150,387055.53,6
1151,411156.8675,6
1152,307389.1185,5
1153,264955.6211,5
1154,116909.3815,3
1155,363789.498,6
1156,326529.013,6
1157,405323.5141,6
1158,366327.303,6
1159,462700.0627,8
1160,241090.0285,4
1161,444478.7407,6
1162,323743.0788,5
1163,579772.5467,8
1164,298738.6916,5
1165,300515.7142,5
1166,389756.4007,6
1167,442580.4995,6
1168,483175.2631,6
1169,267487.1899,5
1170,348138.4969,5
1171,624660.4651,8
1172,310832.5852,5
1173,391895.3333,6
1174,378478.1818,6
1175,352755.1999,6
1176,367045.184,5
1177,354506.4833,5
1178,451473.9115,6
1179,392739.5677,5
1180,345002.358,7
1181,545524.3983,7
1182,300658.8939,5
1183,268029.0582,5
1184,243041.631,4
1185,452571.7055,6
1186,397124.7342,6
1187,433835.7726,6
1188,370150.3609,6
1189,810248.0583,8
1190,244165.9338,4
1191,346473.001,5
1192,500499.4325,6
1193,322042.6408,6
1194,658235.3631,8
1195,336053.7851,5
1196,546106.4133,6
1197,284807.7353,5
1198,249321.2665,5
1199,267249.9846,5
1200,367395.9945,6
1201,333920.1785,5
1202,397109.687,5
1203,493600.5774,6
1204,445633.3508,6
1205,108549.1772,3
1206,319537.1666,5
1207,415342.8048,7
1208,484668.6514,6
1209,491217.4389,6
1210,503340.2974,6
1211,543337.3472,7
1212,249815.4779,4
1213,288072.1137,5
1214,464089.0973,6
1215,478990.5854,6
1216,243151.9277,5
1217,317260.5435,5
1218,369948.7483,6
1219,465813.4557,6
1220,242719.3874,4
1221,279256.9305,5
1222,177108.9573,4
1223,241715.6227,4
1224,357171.457,5
1225,457498.342,6
1226,242622.3287,4
1227,364615.8371,6
1228,394822.6156,5
1229,345434.7869,5
1230,336057.3987,6
1231,332395.8572,6
1232,466092.6411,8
1233,360732.3976,5
1234,390274.4017,6
1235,545726.2342,6
1236,321543.1755,6
1237,500358.8173,6
1238,523646.8705,6
1239,477955.0664,6
1240,456828.2689,6
1241,359787.5276,6
1242,287703.318,5
1243,333972.9063,6
1244,317263.7924,5
1245,282260.3118,5
1246,485460.9555,6
1247,256910.8277,5
1248,198845.5596,4
1249,256175.4628,5
1250,350370.6978,6
1251,335714.7963,6
1252,240522.2559,4
1253,289100.8123,5
1254,270981.2192,5
1255,508121.6137,6
1256,389330.335,5
1257,360086.333,6
1258,187096.2478,5
1259,622559.7894,8
1260,469237.2033,6
1261,522418.3415,6
1262,357195.3948,6
1263,433689.4518,6
1264,565343.5227,7
1265,324133.1293,5
1266,236295.4774,4
1267,244481.3053,4
1268,514372.0504,6
1269,240662.717,4
1270,241427.5906,4
1271,240844.826,4
1272,397335.1213,5
1273,439052.4847,6
1274,124803.1231,3
1275,398296.4064,5
1276,500434.5069,6
1277,230819.2393,4
1278,511181.2467,6
1279,586218.2667,7
1280,299110.298,5
1281,254942.708,5
1282,384424.1924,6
1283,416836.8494,6
1284,239681.8356,4
1285,386020.6836,6
1286,241144.03,4
1287,777452.1946,8
1288,390861.2483,6
1289,418269.9235,6
1290,394245.284,6
1291,419335.1714,6
1292,357516.5006,6
1293,422765.7513,7
1294,453947.396,6
1295,219028.6155,4
1296,466479.1987,6
1297,441025.4864,6
1298,264110.4652,5
1299,345558.6705,5
1300,449873.1215,6
1301,432008.0813,6
1302,236970.0817,5
1303,215355.4745,4
1304,373149.5065,6
1305,469304.3587,6
1306,456217.064,6
1307,282210.7074,5
1308,325143.8634,6
1309,426222.769,6
1310,348455.666,5
1311,549134.0358,7
1312,259816.1587,5
1313,466909.2334,7
1314,384328.3609,5
1315,530694.7954,8
1316,241136.8608,4
1317,338094.8584,5
1318,464883.2718,6
1319,312504.9843,5
1320,404943.7036,5
1321,269352.0594,6
1322,490255.7187,6
1323,699122.7581,8
1324,246008.9217,4
1325,470676.7491,6
1326,478700.3433,6
1327,672426.0419,8
1328,479251.1685,6
1329,345840.7103,5
1330,855997.0082,8
1331,471396.2408,6
1332,526984.7722,6
1333,259948.5242,5
1334,292365.2257,5
1335,314783.5375,5
1336,406050.7804,6
1337,528730.2719,7
1338,456260.2701,6
1339,329800.4789,5
1340,455045.4761,6
1341,514282.7554,6
1342,357745.5333,5
1343,432545.4945,6
1344,385484.2348,5
1345,536051.7093,6
1346,326476.8476,5
1347,425694.7477,8
1348,455534.1185,6
1349,535029.8123,6
1350,268479.4901,5
1351,583524.3277,8
1352,204040.4168,4
1353,387293.2526,6
1354,465892.1725,6
1355,572211.5854,8
1356,666029.0181,8
1357,511214.5001,6
1358,337061.0664,5
1359,428111.4593,8
1360,328173.764,6
1361,460281.9359,6
1362,374038.1358,5
1363,426237.0663,6
1364,264013.8045,5
1365,130517.7669,4
1366,367652.8893,5
1367,474406.8368,6
1368,454920.0193,6
1369,525853.006,6
1370,542888.271,6
1371,440774.5695,8
1372,447427.4965,6
