,total_reward,targets_hit
201,199170.2709376888,5
202,363966.76083065127,5
203,204145.66983855248,4
204,227007.38532336775,4
205,461484.83004107233,6
206,207884.63673144512,4
207,271063.3084270771,5
208,228696.5666711842,4
209,173222.68542661204,4
210,250468.03334668765,5
211,265121.6247138827,5
212,193330.62263913918,5
213,308709.52636063396,5
214,454960.9609222132,6
215,496264.4850671928,6
216,464145.07069831423,6
217,338556.481802189,6
218,191300.12061983603,4
219,293836.586770809,5
220,156631.3232187854,5
221,308416.37477482425,5
222,108480.17389235299,4
223,408549.46710710635,6
224,159776.11096261366,4
225,323287.6867259716,5
226,114556.43441134077,3
227,270309.2532165872,5
228,433634.1889179483,6
229,739992.5416615173,8
230,190798.59205590512,4
231,297448.51287619537,5
232,229649.4293821368,4
233,235075.0314454547,5
234,371025.9684071392,5
235,302367.4528939561,5
236,86526.03280719633,3
237,386039.89999306796,5
238,230880.00374224622,4
239,428787.6857015693,6
240,417243.6130564827,6
241,194026.776269918,5
242,438835.353688776,6
243,374817.8896918072,6
244,91369.28931895841,3
245,297586.8255964186,5
246,207442.0056251802,4
247,157987.9914297163,4
248,168601.6021032842,4
249,153985.32393785202,4
250,478832.11872020003,6
251,93111.7544218146,3
252,364663.1587893835,6
253,148911.96359200642,4
254,217578.12843589572,4
255,217454.1465797269,5
256,364169.9763009441,6
257,458813.81488851324,6
258,52237.68630683991,3
259,201366.86272433712,4
260,232537.01308147906,4
261,235130.66020977907,4
262,361779.8966063512,6
263,243047.7681724394,4
264,224643.72313494282,4
265,217728.8352832512,4
266,226242.64431885953,4
267,243058.64023389813,4
268,303196.94900587655,5
269,214107.9166815169,4
270,215792.17289100727,4
271,220379.86208400282,5
272,213972.5247888054,4
273,233939.09432239964,4
274,204236.68559256097,4
275,204017.94985035577,4
276,221095.7716502551,5
277,351182.2514157071,5
278,189667.60441486936,4
279,341440.78716310684,5
280,120748.56320847808,3
281,225910.03448174146,5
282,358150.8855284705,6
283,214802.33564540086,5
284,236009.42599631503,5
285,336492.6114995498,5
286,229315.1651240883,4
287,143856.26358182283,4
288,364415.0775919247,6
289,231934.89773966616,5
290,311938.3929393549,5
291,120813.14226146246,3
292,326978.7016326266,5
293,243795.38837185112,5
294,477771.83671767236,6
295,366645.38016382576,6
296,112532.42293786476,3
297,342648.96179496875,6
298,239091.32125638987,4
299,241266.91930564065,4
300,373436.66314852954,6
301,493077.745055008,6
302,251397.75812332134,4
303,389254.44095039944,5
304,184111.57111479895,4
305,214744.1383557453,4
306,327142.33931021567,5
307,446517.29942369304,6
308,420307.084278004,6
309,285112.6837336244,5
310,213329.9408991307,4
311,285586.54324033007,5
312,228297.65714228302,4
313,390628.346592213,6
314,298880.8013245285,5
315,232721.90974273966,4
316,206749.85948044498,5
317,366937.7731860791,5
318,226998.14596071382,4
319,361417.3879447961,5
320,283323.8890663456,5
321,393895.3593226506,6
322,218309.09472019915,4
323,456603.25829385157,6
324,360255.4558044231,5
325,449760.5389074157,6
326,283510.07584272866,5
327,218888.8897878374,4
328,213284.4365226807,4
329,278693.35377190064,5
330,184808.91315470508,4
331,229262.41673995327,4
332,317575.27061038493,6
333,222309.96320120027,4
334,263507.09746918944,5
335,334664.5770263183,6
336,229126.41422679223,4
337,367464.0459892836,6
338,112581.356968387,3
339,113807.46783559768,4
340,380189.4779959238,6
341,262503.9949218781,5
342,172798.94850911415,5
343,301399.82374095824,5
344,385599.55450446164,6
345,281771.7031538624,5
346,390838.4576773613,6
347,323448.8903011847,5
348,229871.38865321898,4
349,120210.64844889622,3
350,185860.7996834795,4
351,220717.40718662972,4
352,368213.0815791629,6
353,369367.8886124911,5
354,230443.48210487596,4
355,368804.49956467963,6
356,235132.40665764702,4
357,288238.2168970498,5
358,242697.27554029133,4
359,217858.2079789918,4
360,228163.53927044303,4
361,239561.1665829309,5
362,472990.20516299026,6
363,305589.2084840848,5
364,280588.1568333299,5
365,241537.05343563837,4
366,354478.2208241381,5
367,543017.4077515427,8
368,230378.4621176846,5
369,363387.3060978698,5
370,430544.3893829845,6
371,268174.22664246435,5
372,197173.11116710657,4
373,197677.49772690388,4
374,327662.2929706809,5
375,320694.9677674479,5
376,352639.3667711428,5
377,292562.8700156745,5
378,226245.92527130793,4
379,349478.21076492144,5
380,421892.0231135182,6
381,255407.73106434595,5
382,454793.44489381625,6
383,351225.48424583656,5
384,111086.01944800171,3
385,390418.0281911998,6
386,371878.9391878929,5
387,256902.83528481037,5
388,338820.38062589604,5
389,70666.09798364641,3
390,355852.653551045,5
391,356078.1975329048,5
392,359327.00962145464,6
393,229019.3029267025,4
394,353310.4806936544,6
395,345284.477528136,5
396,353084.4772724738,5
397,386397.8713851505,6
398,190615.4003233625,4
399,310213.2378954437,5
400,318164.8280153066,5
401,210368.97624368197,4
402,320876.3587115765,5
403,231343.82677095244,4
404,233135.76787661845,4
405,397699.7159468017,6
406,374000.6813967466,5
407,509644.02370433515,6
408,232841.9907257308,5
409,352913.32165612426,5
410,347064.89551340434,5
411,347839.35018449946,5
412,350295.43020151684,5
413,376333.21234062366,5
414,504232.8230419616,8
415,362007.40282928623,6
416,442190.24317354395,6
417,317252.8717747902,6
418,287756.94088020804,6
419,294585.3444390953,6
420,366901.82585981785,5
421,406841.5545658572,6
422,163003.3283792351,4
423,116410.06571850413,3
424,313186.64940367895,5
425,301437.8779086798,5
426,382253.5259761518,6
427,372894.8831958682,5
428,376000.9935727257,6
429,355769.9540464334,5
430,421940.79208416294,6
431,357731.1554648917,6
432,352451.9024492903,6
433,233002.85144351836,4
434,263138.2818475533,5
435,258555.31652903638,5
436,439021.21913392085,6
437,263262.41125151695,5
438,375283.26187210367,6
439,338119.62764035503,5
440,321917.15755812003,6
441,122241.32040953313,3
442,403694.250002239,6
443,287886.2692795672,5
444,447497.2339332237,6
445,350915.0387882213,6
446,56090.33895599192,3
447,290917.7723891708,5
448,401144.6934544153,6
449,344853.8843744738,5
450,355642.12297854305,5
451,389135.9447160457,7
452,409979.2529446138,6
453,307629.7719484625,5
454,230298.6803690763,4
455,357811.28127181245,5
456,437408.511380031,6
457,359805.809406034,5
458,297548.97004702355,5
459,395074.06029040914,6
460,323091.1897149429,5
461,316852.8092122268,5
462,347774.48487191455,5
463,341931.7864309085,5
464,309691.46877091116,5
465,493080.77958192537,6
466,618475.6503117869,7
467,373761.96011179127,5
468,366252.8515204581,6
469,228556.79378690466,4
470,427240.559619834,6
471,398926.9745402589,6
472,276095.3835347656,5
473,340805.0261210246,6
474,289333.477876431,6
475,394889.0786066233,6
476,387273.9558602255,6
477,315706.7516259648,5
478,445575.08825971535,6
479,448960.0266488169,6
480,347507.8974465512,5
481,456637.371527852,6
482,230707.59824078126,4
483,214068.46327583585,4
484,288437.4268683568,5
485,230534.53539800987,4
486,406076.29909341194,6
487,422278.2407450786,6
488,419897.5546959215,6
489,354988.2529022006,5
490,43109.58849681388,2
491,353702.263902165,5
492,326360.33689770213,5
493,363397.6944117487,5
494,401041.22789027565,6
495,450726.6139271116,6
496,308725.23018064245,5
497,364048.127134449,5
498,405307.8615312106,6
499,351001.4667154927,6
500,433536.61939055444,6
501,419786.90639057837,6
502,283577.7016160436,5
503,195448.8977561814,4
504,297213.5057265797,5
505,341151.759250416,6
506,231284.25820427228,4
507,306532.2710295942,5
508,161799.01276729687,4
509,338216.2050865536,5
510,340614.45344851166,6
511,323887.8867121863,5
512,187181.0410633965,4
513,374430.7304814236,6
514,294160.5578494175,5
515,274470.03865171474,5
516,449493.19278855703,7
517,486544.7355633434,6
518,230459.29579425626,4
519,209670.91589795702,4
520,318330.3304468299,5
521,223175.9656553921,4
522,365262.7419943483,5
523,271683.1299823875,5
524,459908.3583679044,6
525,409484.54067293875,6
526,220967.9107629808,4
527,359844.0855092346,5
528,387412.48424754984,6
529,359259.0756682127,5
530,266765.78486401844,5
531,464026.3713369776,6
532,418590.248571395,6
533,258418.26115413778,5
534,366258.2823282046,5
535,357611.10168444,5
536,413867.44626710337,6
537,301282.79499297624,5
538,386050.36780447693,6
539,302358.0654792596,5
540,454443.72804056574,6
541,373154.93964361446,6
542,372848.04286480776,5
543,355231.06255862303,5
544,352961.3290743825,5
545,228721.9833031569,4
546,389923.34485378675,6
547,411013.115076,6
548,192952.76448790694,4
549,234960.51963029546,4
550,345907.15845015063,6
551,391984.1299618557,6
552,235376.60060918325,4
553,377344.80436620506,6
554,492024.4625249177,6
555,435155.2022385388,6
556,366444.91434885166,5
557,444245.45626160916,7
558,295093.4853448438,5
559,395355.6258860643,6
560,431032.2910824307,6
561,357167.88035933644,6
562,471666.36779288185,6
563,363681.5410273362,6
564,367780.8926856828,5
565,437380.4763959874,6
566,332043.62348166335,6
567,467067.692489142,6
568,229437.2191136095,4
569,291869.14943616494,5
570,357873.2319984254,5
571,366967.7612820322,5
572,401488.1368072652,6
573,488199.3025829458,6
574,471887.74036118935,6
575,311244.0707013072,5
576,318634.9732562675,5
577,221625.41672408237,4
578,317629.63670416846,6
579,355995.24170012027,5
580,472716.9178266935,6
581,257278.00603600484,6
582,280617.1676762589,5
583,173335.77578239675,4
584,391937.2841016999,6
585,429941.98935709795,6
586,242295.6733640387,5
587,220388.4910818004,4
588,212510.08401065777,4
589,352269.7373494124,6
590,328986.7674607934,6
591,348163.1709933495,5
592,368280.19610512373,5
593,335670.54203754343,5
594,472872.1294038573,6
595,222812.8577295677,4
596,470703.81155897165,6
597,188049.8606596011,5
598,429517.72378441016,6
599,480301.69286351686,6
600,365892.09213696053,5
601,192087.08451123457,4
602,360576.2023014123,5
603,224767.87284319836,4
604,124443.37464399094,4
605,362292.4988556257,5
606,249427.04536505102,5
607,439853.9126269514,6
608,353930.8229311374,5
609,406740.5638360945,6
610,352491.74671483657,5
611,455503.0531441384,6
612,394716.1644847938,6
613,350042.91147640196,5
614,350267.3080720304,6
615,432471.2986799122,6
616,453031.9211874422,6
617,470335.38957411,6
618,389651.3491162809,6
619,453092.9682892001,6
620,353481.6704636789,5
621,290324.51576296723,5
622,261194.3732343908,5
623,460306.7667241675,6
624,298808.65974929195,5
625,255621.55497368396,5
626,354633.6118118213,5
627,379149.9855710873,6
628,407195.3648893086,6
629,369253.17338311364,5
630,107228.78843044717,3
631,217739.58866007236,4
632,386410.59874736035,6
633,419303.85728528386,6
634,389674.8827207454,6
635,373397.12510277407,6
636,472642.2769509985,6
637,326376.10081394797,5
638,356922.1059791068,5
639,370966.44150813046,5
640,391764.5895752916,6
641,264978.466078053,6
642,363536.66009715863,5
643,222419.12761558834,4
644,362549.8282261582,5
645,337383.5131532367,5
646,393420.90648332005,6
647,360971.321342803,5
648,470681.419152532,6
649,188901.40650933556,5
650,477196.0798202893,6
651,407027.3293825459,6
652,218188.75793782895,4
653,378763.0601606243,6
654,448610.3227739161,6
655,422970.58780893916,6
656,337464.2047457513,6
657,308646.94280042715,5
658,327939.81302810286,6
659,114262.58706499731,3
660,415470.19320129184,6
661,330208.0030480104,6
662,351733.6322415187,6
663,472001.84727248526,6
664,256359.34121822202,4
665,188616.56685265308,4
666,499491.97272886947,6
667,228903.57210486784,4
668,373219.59670288675,5
669,444292.5588109426,6
670,351005.90273919667,6
671,95736.0704392746,3
672,295912.4819742588,5
673,343430.6501383864,5
674,395007.15929189575,6
675,280828.0066802379,5
676,421667.04953012493,6
677,342942.58257715235,5
678,465183.1980556125,6
679,331177.17051552015,6
680,445023.3412556144,6
681,244785.19173071385,6
682,224516.90943047713,4
683,215995.61691928573,4
684,395735.649514606,6
685,371026.64629696833,5
686,458637.87884412654,6
687,377326.84795986506,6
688,227153.31423824767,4
689,474625.52329062385,6
690,460219.1908794576,6
691,363888.80010089674,5
692,422475.5812726746,6
693,338953.11996278045,5
694,382514.49189848953,6
695,378616.9671637179,5
696,396959.66128021997,6
697,229449.42222370743,4
698,566138.1055063172,8
699,339534.68359716336,5
700,477433.3853037667,8
701,213567.62120677804,4
702,555416.256256545,8
703,406862.441450668,6
704,460739.7935617165,6
705,120553.61641685729,3
706,352029.64688540716,5
707,287112.2904298647,5
708,193590.59996473193,4
709,236474.28672654185,5
710,450617.4550974862,7
711,205290.20084281624,5
712,505621.1701407926,6
713,393353.1260633005,6
714,382561.87015876366,6
715,353921.5350578204,5
716,214924.74288265052,4
717,489625.90463491995,6
718,471156.4889390264,6
719,366678.1027780684,6
720,404705.05029790703,7
721,476138.77386735484,6
722,337993.7363776591,6
723,457449.2473171692,6
724,414387.9332968206,6
725,416314.0544845328,6
726,436425.9299022651,6
727,306422.2258137665,5
728,345344.2547852092,5
729,369261.26005141065,5
730,201976.894127261,4
731,373588.3153874586,5
732,246729.34337360587,4
733,458793.4122721874,6
734,352249.1045578967,5
735,487953.85250506125,7
736,303956.6219426671,5
737,333073.1834291383,5
738,493952.725267912,6
739,425116.54827052593,6
740,478471.90760927513,6
741,466579.2365351751,7
742,308576.4471614375,5
743,479181.66745489585,6
744,463356.8201511499,6
745,465677.0521094799,6
746,435544.4774253052,6
747,474039.9577235694,6
748,468056.69454378414,6
749,331834.71140583674,5
750,419168.931498744,6
751,225059.87518280942,4
752,440831.40733686,6
753,370211.967934618,5
754,484730.05640875513,6
755,516765.521528346,8
756,391478.65054510563,6
757,284629.19353253493,5
758,360687.16169769847,5
759,471049.0814885189,6
760,514553.3342144192,7
761,398104.38764451334,6
762,452791.15857683384,6
763,375257.908686932,6
764,424508.97784842434,6
765,199770.8211462626,4
766,418307.46732460574,6
767,439815.31880068645,6
768,439449.55076874036,6
769,461318.24667657854,6
770,469403.90065798524,6
771,366451.71088091796,6
772,199634.75084068513,4
773,197255.94093076643,4
774,494509.03585828136,6
775,251189.7268904143,5
776,338028.11757492984,5
777,443762.1545971711,6
778,331740.93577185663,5
779,453982.4795756033,6
780,414330.36178179155,6
781,402535.45788238326,6
782,278912.8852946531,5
783,407571.49473765225,6
784,402862.09992534353,6
785,402741.7866349527,6
786,418286.59160232753,6
787,374987.73472889385,6
788,358787.8379021654,5
789,386552.76084912696,6
790,423656.61290790455,6
791,369281.9018251126,6
792,118653.34818931413,3
793,369596.0403272546,5
794,382787.65641508775,6
795,442054.8635754686,6
796,363027.1226398486,5
797,399425.382592485,6
798,356068.93033176294,5
799,277615.1630688516,5
800,460868.1388602111,6
801,428608.8590468327,6
802,476843.1198499037,7
803,391750.51253707695,6
804,410701.92298095487,6
805,375669.90724438796,5
806,472964.45470856817,6
807,398948.6660946418,6
808,492466.47622848535,6
809,488348.6578709158,6
810,358691.1174758475,5
811,392807.30255772296,6
812,401470.05051929253,6
813,370364.5981021422,5
814,477987.1405178665,7
815,438308.9718531211,6
816,377686.36513339006,5
817,494086.0625650986,6
818,349495.1269863029,6
819,228368.74243459728,5
820,355683.2818620575,6
821,344004.5602973168,5
822,382532.85873865266,5
823,363783.34927452414,5
824,283200.72582305595,5
825,521997.40738124185,6
826,186947.06395102123,4
827,428856.4046692436,6
828,467966.0237902381,6
829,398427.8394169679,6
830,365838.8397553995,5
831,423338.6261151396,6
832,307077.2897586283,6
833,365549.3522247874,5
834,369347.05199633917,5
835,454827.55231311236,6
836,337672.7953764089,6
837,397686.38969922287,6
838,382975.47400288895,6
839,491636.3143213969,6
840,257993.83881926903,5
841,523557.8827306295,7
842,380589.65269718,6
843,433630.7224292606,6
844,459121.4812939176,6
845,493950.06780209974,6
846,374172.49547187035,5
847,368746.22526607715,5
848,367031.0237966304,5
849,195996.9902142164,4
850,411867.1995482084,6
851,404735.46440102154,6
852,199608.34485459366,5
853,207880.47198392643,4
854,486696.2438552827,6
855,410003.3229502469,6
856,382932.2071594675,6
857,408784.0801979195,6
858,467814.295972279,6
859,323425.0232309318,6
860,349395.066734448,6
861,403889.2155301728,6
862,477954.97146545415,6
863,230592.35372579168,4
864,404294.8318745775,6
865,228115.04205800785,4
866,367459.96898313344,6
867,534647.8933306732,8
868,498745.77403352637,6
869,495280.29531677475,6
870,488454.9640950543,6
871,414316.77455128887,6
872,370401.0405602208,5
873,496717.7006812632,6
874,391646.76708306296,6
875,371587.1183988255,5
876,350059.1342910041,5
877,501124.111036808,6
878,347416.06430249754,5
879,254496.17381088447,5
880,772925.8507593926,8
881,387861.700068286,6
882,249039.48547173856,4
883,409571.41776463186,6
884,436400.81573712156,6
885,585711.575168656,8
886,229875.78230086318,5
887,597091.7292805712,8
888,372156.955649517,5
889,357412.2305510487,6
890,372662.9097077264,6
891,181126.354478068,5
892,605879.2470174963,8
893,322086.5610088946,6
894,445056.3529061783,6
895,384777.20917428704,6
896,115750.50475357295,3
897,390725.389935368,6
898,507376.54889216856,6
899,470885.7444275865,6
900,351051.4370795327,5
901,360314.46861238364,6
902,383658.0969452018,6
903,254199.94494989142,5
904,386305.20435337594,6
905,278336.26699420187,6
906,243742.2505380062,5
907,361808.92985227663,5
908,482748.4431836277,6
909,189138.93532876665,4
910,360493.4655907927,6
911,440901.0318028592,6
912,410135.0820323434,6
913,425669.6388517279,6
914,423535.39363246685,6
915,460421.56802440237,6
916,637048.2076485698,8
917,393710.4585417677,6
918,397383.42012522015,6
919,227489.09217170434,4
920,541500.6049196619,7
921,270245.19424223376,5
922,372999.05142728053,5
923,617368.8722006484,8
924,466067.559069257,6
925,409828.8553260038,6
926,462067.03110806824,6
927,521156.72830175597,6
928,237082.71183481612,5
929,492044.0514565669,6
930,356671.57503057894,5
931,502265.5651280399,7
932,425900.2634288271,6
933,474074.3385558705,6
934,476651.90357809875,7
935,245949.80135371524,4
936,141972.42280621605,4
937,322660.6368545584,5
938,491916.1519685023,6
939,515850.0180226695,7
940,227525.2835293059,4
941,476663.4383677707,6
942,498849.70634246804,7
943,428472.8111441529,6
944,263906.8766928066,5
945,381187.5505412774,6
946,317884.0356522687,5
947,528529.2521767388,8
948,239730.4782757552,5
949,355518.7812356069,5
950,471095.84150376247,6
951,364205.3682248102,6
952,481217.0446018168,6
953,417589.63792879996,6
954,456867.4402232705,6
955,422047.5504415047,6
956,365696.3484164956,5
957,392473.2667864968,6
958,483172.6047235463,6
959,598036.9900311414,8
960,219691.35033895317,4
961,390284.20628259855,6
962,508702.81055311585,6
963,429638.5190770693,6
964,365173.86768251704,5
965,414275.67094621644,6
966,505556.7301151176,6
967,312814.4248943307,6
968,428170.8070082188,6
969,487803.77168748545,6
970,360173.6405186326,5
971,457498.14434902696,6
972,388371.1657824116,6
973,403088.2903579819,6
974,518439.5133544124,6
975,438473.9146159915,6
976,389781.3893421055,5
977,217513.7212342822,4
978,368396.0544806803,5
979,488199.9290812087,6
980,451006.1900337024,6
981,447406.04014770477,6
982,469462.2002722237,6
983,452798.63383273553,6
984,376369.1146397518,6
985,301658.36679443996,5
986,480646.7942041919,6
987,441219.0484864848,6
988,366712.0483323771,6
989,246774.53703503634,5
990,375796.34019113856,6
991,623664.0010410023,7
992,428453.80032461707,6
993,800744.4590187548,9
994,305578.7455534176,6
995,369077.4070654674,5
996,401926.39409308863,6
997,440284.9673783,6
998,525781.890746595,8
999,380623.895134075,6
1000,483570.38437854376,6
1001,676885.8533850781,8
1002,418023.8900699279,6
1003,457092.40341536485,6
1004,475779.3534907518,6
1005,296787.91209350945,5
1006,398414.2327423332,6
1007,443458.44268226426,6
1008,343578.7478212499,5
1009,367670.9010082781,5
1010,418690.0277076065,6
1011,371360.7689512135,5
1012,437281.650049712,6
1013,457007.25331802986,6
1014,707470.5558183235,8
1015,14877.030646183306,2
1016,242373.67139993492,4
1017,804746.7625964175,8
1018,484088.24230693426,6
1019,631033.1841355736,7
1020,207360.35968338518,4
1021,329868.6812672354,6
1022,418086.1995046085,6
1023,452870.42840957094,6
1024,426174.53217718663,6
1025,485232.26349698735,8
1026,405914.9560675455,6
1027,354819.0508381169,6
1028,287508.5245717543,5
1029,438021.67545178067,6
1030,464056.4700972035,7
1031,720432.6616832251,8
1032,382050.95478101633,6
1033,370467.3787033936,5
1034,379314.22502707527,6
1035,442241.456975657,6
1036,222094.19291442097,5
1037,361158.3720886067,5
1038,373735.95523094025,6
1039,208701.20701962957,4
1040,495415.82809555595,6
1041,367453.0591568846,6
1042,264168.5204346463,6
1043,246157.47969113584,5
1044,460589.2105567051,6
1045,493276.15103911987,8
1046,373201.80285971606,5
1047,446302.47349068336,6
1048,514796.00639637146,6
1049,375201.28667123156,5
1050,317774.10697729717,5
1051,235540.44149260432,5
1052,638869.8944123994,8
1053,332502.9139876819,5
1054,251065.78571913013,5
1055,478506.38756494154,6
1056,373921.4652186528,5
1057,305401.77703678294,5
1058,448221.327394745,6
1059,379757.79682141833,5
1060,176604.75706064358,4
1061,281103.4151149997,5
1062,440732.2401796399,7
1063,478715.8063481712,6
1064,451036.5316304904,6
1065,153298.8103805039,4
1066,366541.65658616833,5
1067,398191.50066525856,6
1068,430109.98510106944,7
1069,332421.3412507645,5
1070,114268.54808895657,3
1071,299410.96212234476,6
1072,206677.8227831961,4
1073,368321.5916834855,5
1074,182521.99844552242,4
1075,368874.71806283854,5
1076,467185.83440499904,6
1077,378929.8490490087,6
1078,439313.62824921025,6
1079,373398.0459469218,5
1080,372416.11461622204,5
1081,537545.0662834182,7
1082,363919.41727746814,5
1083,441768.3375211606,6
1084,501982.5003283631,6
1085,372163.80362800986,5
1086,466805.355437366,7
1087,160824.41142040316,4
1088,455565.0424562693,6
1089,210687.34052078595,4
1090,486039.43205404,6
1091,278974.7355107796,5
1092,468535.0417973699,6
1093,486372.0701819731,7
1094,296723.8107641833,5
1095,372610.6127320932,5
1096,460964.71387959755,6
1097,493592.2751402817,6
1098,230230.58129888086,4
1099,209451.8523859572,4
1100,357532.10945288313,6
1101,436534.42010089016,6
1102,384991.45757460914,6
1103,371829.3939356388,5
1104,219789.41913380992,4
1105,177792.94978908272,4
1106,569077.9845578823,7
1107,493290.498260746,7
1108,286597.1077042887,5
1109,499729.71279628976,6
1110,276287.8142620415,5
1111,435109.127974409,7
1112,413065.00416122976,6
1113,506205.68911932415,6
1114,522530.0623495983,6
1115,251570.74613951164,5
1116,423395.9051658061,6
1117,360585.5469484302,5
1118,552368.1394465531,7
1119,452343.98714581766,6
1120,352385.4464629773,6
1121,372416.88283253065,5
1122,364042.8450586764,5
1123,310088.5264079998,6
1124,509689.07749803184,6
1125,525488.7313651601,7
1126,425336.02343099006,6
1127,288524.9568530151,5
1128,400821.7858600593,5
1129,369070.25107835,5
1130,307783.5794710387,5
1131,222801.49896160138,4
1132,223412.96650885086,4
1133,465024.6234968996,6
1134,173298.9943246498,5
1135,516560.165320258,6
1136,573257.3892758497,8
1137,471484.33823454543,7
1138,484008.0508577674,6
1139,420713.74341183755,6
1140,249509.98145237958,5
1141,380359.26811725926,6
1142,287652.4165814524,5
1143,648364.3872255351,8
1144,496757.7907024518,6
1145,329790.76435441285,5
1146,220781.98359748712,4
1147,487064.48486467364,6
1148,460844.0802030786,6
1149,328847.48518391623,5
1150,485569.33581099083,6
1151,479207.8512011556,6
1152,688961.6580990745,8
1153,135110.34233507595,4
1154,438908.41121917777,6
1155,341909.94465266226,5
